"No.","Time","Source","Destination","Protocol","Length","Info"
"148","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"149","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"150","0.000140000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"151","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"152","0.000137000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"153","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"154","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"155","0.000140000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"156","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"157","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"158","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"159","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"160","0.000137000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"161","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"162","0.000139000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"163","0.000137000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"164","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"165","0.000139000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"166","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"167","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"168","0.000139000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"169","0.000140000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"170","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"171","0.000139000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"172","0.000137000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"173","0.000139000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"174","0.000137000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"175","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"176","0.000139000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"177","0.000141000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"178","0.000135000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"179","0.000137000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"180","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"181","0.000139000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"182","0.000137000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"183","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"184","0.000139000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"185","0.000137000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"186","0.000139000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"187","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"188","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"189","0.000139000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"190","0.000139000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"191","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"192","0.000139000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"193","0.000137000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"194","0.000139000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"195","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"196","0.000142000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"197","0.000134000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"198","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"199","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"200","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
"201","0.000138000","192.168.1.7","255.255.255.255","UDP","74","Source port: bre  Destination port: discard"
